Question,Question_eng,Trigger
ما وظيفة هرمونات الجلوكوكورتيكويد ....و ما فوائد و اضرار الكورتيزول,What is the function of glucocorticoid hormones...and what are the benefits and harms of cortisol?,0
فوايد الفينا استريد للصلع الوراتي,Benefits of finasteride for hereditary baldness,0
فوائد نو يوريك,Benefits of No Uric,0
فوائد الزنتاك,Benefits of Zantac,0
فوائد اللبراكس,Benefits of Labrax,0
مشد ان شيري للتنحيف فوائده ومضاره,"In-Cherry corset for slimming, its benefits and harms",0
فوائد واضرار مياه البحر للحزام الناري,Benefits and harms of sea water for the ring of fire,0
ما فائدة حقنة 1.5ml Renax لمن لديه بواسير وشق شرجي وشكراً,What is the benefit of a 1.5ml Renax injection for someone who has hemorrhoids and anal fissure? Thank you,0
اعطتني طبيبتي كبسول اسمهfertileCM أريد أن أعرف فوائده واضراره,My doctor gave me a capsule called FertileCM. I want to know its benefits and harms,0
"ماذا يحدث عند دهن القضيب بعسل اصلي او بلدي. هل تنصنى بالدهن له.موجود نقط حبوب راجعت طبيب استخدمت اكثر من 3عﻻج من غيرفائده. وانا متوقف عن العاده
نصيحتك","What happens when you smear the penis with original or local honey? Do you advise me to apply oil to it? There are pimple spots. I went to a doctor and used more than 3 treatments to no avail. And I stopped the habit
Your advice",0
مافائدة مرهم وقطرة alcon. للكيس الدهني؟؟,What is the benefit of alcon ointment and drops? For sebaceous cyst??,0
مافوائد الكيس الرافع للخصية وهل هو مفيد لمن يعاني من النكاف,What are the benefits of the testicular levator cyst and is it useful for those who suffer from mumps?,0
الله عليكم تجاوبوني امي تعاني من وجع باليد متكدر تحركهه توجعهه كلش بالليل ومرات تتعرق وحرارةترتفع اخذت X -rayطلع بيهه التهاب باﻻوتاراخذت عﻻج وماكو فائده هي عدهه سوفان فالرقبه,"God bless you, please answer me. My mother suffers from pain in her hand. She is unable to move it. It hurts every night, and sometimes she sweats and her temperature rises. She took an",0
ماهي فوائد عمليه تثقيب المبايض,What are the benefits of ovarian puncture surgery?,0
ما هى فوائد العقاقيرالجنسية وما اضرارها,What are the benefits and harms of sexual drugs?,0
هل هناك فوائد لمشروبات غازية، مثل ما يدعي البعض؟,"Are there benefits to soft drinks, as some claim?",0
ماهي فائدة حبوبNolvadex-D20 mg,What is the benefit of Nolvadex-D20 mg pills?,0
فوائد حقن بيتوتن لتساقط الشعر,Benefits of biotin injections for hair loss,0
كيف انشط الدورة الدموية و ما فوائد تنشيطها و شكراً,How do I stimulate blood circulation and what are the benefits of stimulating it? Thank you,0
ما الحكمة من وجود سرة البطن لدى الإنسان البالغ، وهل لها فوائد في الجسم؟,"What is the wisdom behind the presence of a belly button in an adult person, and does it have any benefits in the body?",0
ماهو فائدة هذا الدواء وماهوضررهEvicap 100 l.U,What is the benefit and harm of this medicine? Evicap 100 l.U,0
"هل التقشير بحمض الفواكه يساعد على اخفاء الندبات، مع العلم أنها سطحية جدا.
وهل يُعيد الوجه الى لونه الطبيعي؟ وما فوائده؟ وهل له أضرار بعد ذلك؟","Does peeling with fruit acid help hide scars, even though they are very superficial?
Does it return the face to its natural color? What are its benefits? Does it cause any harm after that?",0
ما هى اضرار و فوائد الفلفل الحار,What are the harms and benefits of hot pepper?,0
ممكن طرق او فوائد للحفاظ على البشرة بهيك جو ؟,Are there any ways or benefits to maintain the skin in this climate?,0
"أنا أشرب الكثير من الماء قد يصل أحيانا لـ لتر واحد قبل النوم , فهل في هذا ضرر، وما هي فوائد شرب الماء قبل النوم؟","I drink a lot of water, sometimes up to one liter before bed. Is there any harm in this, and what are the benefits of drinking water before bed?",0
مافوائد الأتصال بين الرجلين ومافوائد الأتصال بين المراتين من جانب الجنس الشرجي,What are the benefits of intercourse between the two men? What are the benefits of intercourse between the two women in terms of anal sex?,0
فوائد اليقطين للسكري ماهي,What are the benefits of pumpkin for diabetes?,0
ما فائدة مرهم الهيدروكورتيزون اللبواسير,What is the benefit of hydrocortisone ointment for hemorrhoids?,0
ماذا عن شرب الماء قبل او اثناء او بعد الطعام،ما هو ضرر او فائدة كل منهم؟,"What about drinking water before, during or after food? What is the harm or benefit of each of them?",0
هل شرب حليب راجل يعني بمعني كلمه مني رجل ؟؟ لو اضرار او فوائد ممكن رد علي؟,"Does drinking a man’s milk mean a man’s semen?? If there are any harms or benefits, can you respond to me?",0
ماهي فائدة حلق الشعر بالموس,What is the benefit of shaving hair with a razor?,0
ماهي فوائد العسل و زيت الخروع للشعر,What are the benefits of honey and castor oil for hair?,0
ماهي فوائد بذور الشيا,What are the benefits of chia seeds?,0
ماهي فوائدومخاطرحبوب ياسمين وماهي استخداماته,What are the benefits and risks of Yasmin pills and what are its uses?,0
"مافائدة غاز الكيروسين لعﻻج اﻻورام ؟
ماﻻفضل للعﻻج الصين وتبريد الخﻻيا السرطانيه ام المانيا؟","What is the benefit of kerosene gas for treating tumors?
Which is better for treatment and cooling cancer cells, China or Germany?",0
سمعت عن فائدة غاز الكيروسين لعﻻج اﻻورام السرطانيه هل المعلومه صحيحه وان كانت صحيحه ماهي كيفية استخدامه؟,"I heard about the benefit of kerosene gas for treating cancerous tumors. Is the information correct, and if it is correct, how is it used?",0
"هل حبوب يونا yunna يفيد للإنتصاب وهل لها أثار جانبية
أرجوا ذكر لي فوائدها وسلبياتها","Are Yunna pills useful for erection and do they have side effects?
Please tell me its benefits and drawbacks",0
"ما هي غرزة منع الحمل
وما فوائدها وأضرارها ؟ وهل يمكن ان تؤثر على الحمل في المره التأليه ؟","What is a contraceptive stitch?
What are its benefits and harms? Can it affect pregnancy the next time?",0
ما فائدة جهاز الرنين المغناطيسي لمينيير وهل يشخص هذا المرض أم يلغي احتمال الأمراض الأخرى فقط وشكرا,What is the benefit of the Meniere MRI machine? Does it diagnose this disease or only eliminate the possibility of other diseases? Thank you,0
